X,Y,RedChiSq,Amp1,Amp2,Amp3,Amp4,Amp5,Amp6,Amp7,Amp8,Amp9,Amp10,Wvl1,Wvl2,Wvl3,Wvl4,Wvl5,Wvl6,Wvl7,Wvl8,Wvl9,Wvl10,Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10
22, 11, 0.8614, 21.1523, 44.9708, 277.8667, 236.9599, 63.457, 134.9123, 2.4277, 68.5007, 25.2382, 53.65,6553.8756, 6552.843, 6568.6397, 6567.6048, 6589.3071, 6588.269, 6722.4154, 6721.3563, 6736.8082, 6735.7468,0.9813, 1.4786, 0.9813, 1.4786, 0.9813, 1.4786, 0.9813, 1.4786, 0.9813, 1.4786
22, 12, 0.7936, 28.2178, 50.5241, 204.3035, 362.5911, 84.6534, 151.5722, 58.9182, 74.5403, 43.3615, 46.553,6551.9441, 6553.7447, 6566.7038, 6568.5085, 6587.3651, 6589.1754, 6720.4342, 6722.2811, 6734.8227, 6736.6736,1.1028, 1.0121, 1.1028, 1.0121, 1.1028, 1.0121, 1.1028, 1.0121, 1.1028, 1.0121
22, 13, 0.9719, 26.4353, 53.6708, 110.3315, 421.0491, 79.3058, 161.0124, 34.553, 90.5424, 13.2495, 71.6222,6551.539, 6553.5598, 6566.2979, 6568.3233, 6586.9579, 6588.9896, 6720.0188, 6722.0915, 6734.4064, 6736.4836,1.0572, 1.0912, 1.0572, 1.0912, 1.0572, 1.0912, 1.0572, 1.0912, 1.0572, 1.0912
22, 14, 1.3799, 41.5866, 36.2751, 218.7743, 322.3591, 124.7599, 108.8253, 52.9166, 73.3108, 53.2203, 36.4838,6552.1514, 6553.7559, 6566.9116, 6568.5197, 6587.5736, 6589.1867, 6720.6469, 6722.2926, 6735.0359, 6736.6851,1.3115, 0.9447, 1.3115, 0.9447, 1.3115, 0.9447, 1.3115, 0.9447, 1.3115, 0.9447
22, 15, 1.3115, 44.9112, 26.6243, 260.9291, 291.7831, 134.7336, 79.8728, 67.6999, 51.3996, 41.0198, 50.6702,6552.183, 6553.8445, 6566.9433, 6568.6086, 6587.6053, 6589.2758, 6720.6793, 6722.3835, 6735.0684, 6736.7762,1.2751, 0.936, 1.2751, 0.936, 1.2751, 0.936, 1.2751, 0.936, 1.2751, 0.936
22, 16, 1.886, 16.347, 41.5418, 0.0, 449.5111, 49.0409, 124.6254, 6.5432, 83.8885, 27.0804, 63.1157,6551.8536, 6552.9976, 6566.6132, 6567.7598, 6587.2742, 6588.4244, 6720.3415, 6721.5149, 6734.7298, 6735.9057,2.5491, 1.309, 2.5491, 1.309, 2.5491, 1.309, 2.5491, 1.309, 2.5491, 1.309
22, 17, 1.666, 0.0, 63.4372, 0.0, 469.0139, 0.0, 190.3115, 15.9992, 89.5628, 16.519, 98.0981,6557.8742, 6552.9847, 6572.6473, 6567.7468, 6593.3273, 6588.4114, 6726.5168, 6721.5016, 6740.9184, 6735.8924,2.2676, 1.3161, 2.2676, 1.3161, 2.2676, 1.3161, 2.2676, 1.3161, 2.2676, 1.3161
22, 18, 1.056, 41.6283, 30.3707, 277.1549, 269.8442, 124.8848, 91.112, 56.9738, 50.0053, 45.9342, 39.9776,6552.42, 6554.0504, 6567.1808, 6568.8149, 6587.8436, 6589.4828, 6720.9223, 6722.5947, 6735.3119, 6736.9879,1.2367, 0.936, 1.2367, 0.936, 1.2367, 0.936, 1.2367, 0.936, 1.2367, 0.936
22, 19, 1.1987, 38.0937, 33.8523, 256.7748, 270.0416, 114.2812, 101.5569, 57.1847, 57.2888, 31.0064, 37.3255,6552.3322, 6553.8695, 6567.0929, 6568.6337, 6587.7554, 6589.301, 6720.8323, 6722.4092, 6735.2217, 6736.802,1.3641, 1.1025, 1.3641, 1.1025, 1.3641, 1.1025, 1.3641, 1.1025, 1.3641, 1.1025
22, 20, 0.9843, 29.282, 58.1787, 165.1367, 432.3928, 87.8459, 174.536, 54.9036, 79.7477, 47.7408, 59.9453,6551.6231, 6553.6242, 6566.3822, 6568.3878, 6587.0425, 6589.0544, 6720.105, 6722.1576, 6734.4929, 6736.5498,0.936, 1.0853, 0.936, 1.0853, 0.936, 1.0853, 0.936, 1.0853, 0.936, 1.0853
22, 21, 0.8991, 40.4835, 41.9286, 371.3661, 229.4386, 121.4506, 125.7859, 86.4782, 50.1488, 43.9544, 49.3082,6553.6718, 6551.8287, 6568.4355, 6566.5882, 6589.1022, 6587.2491, 6722.2064, 6720.3159, 6736.5988, 6734.7042,1.0112, 1.1463, 1.0112, 1.1463, 1.0112, 1.1463, 1.0112, 1.1463, 1.0112, 1.1463
22, 22, 1.5061, 0.0, 59.4378, 421.7772, 0.0, 0.0, 178.3135, 103.1321, 0.0, 49.6919, 27.1224,6552.9325, 6552.8629, 6567.6945, 6567.6247, 6588.3589, 6588.2889, 6721.4481, 6721.3766, 6735.8388, 6735.7672,1.568, 1.4093, 1.568, 1.4093, 1.568, 1.4093, 1.568, 1.4093, 1.568, 1.4093
22, 23, 1.2144, 56.6689, 14.0165, 418.0998, 119.8895, 170.0066, 42.0494, 100.7391, 34.5741, 67.8655, 38.6822,6553.3898, 6551.2779, 6568.1528, 6566.0362, 6588.8186, 6586.6954, 6721.9171, 6719.7509, 6736.3088, 6734.138,1.2581, 1.0446, 1.2581, 1.0446, 1.2581, 1.0446, 1.2581, 1.0446, 1.2581, 1.0446
22, 24, 0.8596, 62.4985, 15.2561, 374.3774, 142.2411, 187.4954, 45.7684, 117.3761, 0.0, 80.8288, 1.2142,6552.7148, 6554.064, 6567.4763, 6568.8286, 6588.14, 6589.4966, 6721.2247, 6722.6087, 6735.615, 6737.0019,1.4527, 0.936, 1.4527, 0.936, 1.4527, 0.936, 1.4527, 0.936, 1.4527, 0.936
22, 25, 1.1006, 57.8044, 0.0, 0.0, 534.1943, 173.4132, 0.0, 71.2616, 34.9197, 33.6426, 41.2341,6552.8878, 6552.9683, 6567.6497, 6567.7304, 6588.314, 6588.3949, 6721.4022, 6721.4848, 6735.7929, 6735.8756,1.6273, 1.4489, 1.6273, 1.4489, 1.6273, 1.4489, 1.6273, 1.4489, 1.6273, 1.4489
22, 26, 0.9292, 8.05, 76.0039, 0.0, 550.0172, 24.1499, 228.0116, 0.0, 112.531, 0.0, 89.2766,6549.3446, 6553.0066, 6564.0985, 6567.7688, 6584.7516, 6588.4334, 6717.7679, 6721.5241, 6732.1507, 6735.9149,1.2139, 1.4051, 1.2139, 1.4051, 1.2139, 1.4051, 1.2139, 1.4051, 1.2139, 1.4051
22, 27, 1.2341, 42.4326, 48.2496, 335.4508, 316.9295, 127.2978, 144.7487, 76.9358, 58.3605, 58.7958, 45.9003,6552.3656, 6553.7056, 6567.1263, 6568.4693, 6587.7889, 6589.1362, 6720.8666, 6722.241, 6735.2561, 6736.6334,1.3509, 1.178, 1.3509, 1.178, 1.3509, 1.178, 1.3509, 1.178, 1.3509, 1.178
22, 28, 1.2791, 42.6656, 62.4706, 250.4025, 516.6175, 127.9967, 187.4118, 56.5917, 114.843, 43.195, 67.5526,6551.827, 6553.5528, 6566.5865, 6568.3162, 6587.2474, 6588.9826, 6720.3141, 6722.0843, 6734.7024, 6736.4764,1.0782, 1.1257, 1.0782, 1.1257, 1.0782, 1.1257, 1.0782, 1.1257, 1.0782, 1.1257
22, 29, 0.7132, 0.0, 90.6558, 136.4339, 527.2688, 0.0, 271.9674, 58.7735, 85.0569, 6.502, 89.7601,6553.7094, 6552.7961, 6568.4732, 6567.5578, 6589.14, 6588.2217, 6722.2449, 6721.3081, 6736.6374, 6735.6985,0.936, 1.4405, 0.936, 1.4405, 0.936, 1.4405, 0.936, 1.4405, 0.936, 1.4405
22, 30, 0.8192, 77.4676, 42.7616, 583.5927, 244.2641, 232.4027, 128.2847, 112.3728, 54.2642, 82.4735, 45.2126,6553.4304, 6551.7129, 6568.1935, 6566.4722, 6588.8595, 6587.1327, 6721.9588, 6720.1971, 6736.3506, 6734.5852,1.1503, 1.0705, 1.1503, 1.0705, 1.1503, 1.0705, 1.1503, 1.0705, 1.1503, 1.0705
22, 31, 0.8102, 87.7096, 2.6331, 479.0107, 214.1976, 263.1289, 7.8993, 101.6768, 50.7239, 73.5736, 30.2355,6552.6788, 6553.5239, 6567.4402, 6568.2872, 6588.1038, 6588.9535, 6721.1879, 6722.0546, 6735.578, 6736.4467,1.4423, 0.936, 1.4423, 0.936, 1.4423, 0.936, 1.4423, 0.936, 1.4423, 0.936
22, 32, 0.7898, 28.6213, 75.0302, 146.8514, 567.7537, 85.8639, 225.0907, 31.7338, 125.7394, 5.0201, 98.8319,6551.3653, 6553.0752, 6566.1237, 6567.8375, 6586.7832, 6588.5023, 6719.8405, 6721.5944, 6734.2278, 6735.9854,1.1646, 1.3128, 1.1646, 1.3128, 1.1646, 1.3128, 1.1646, 1.3128, 1.1646, 1.3128
22, 33, 0.8718, 71.042, 16.3402, 637.3413, 0.0, 213.1261, 49.0206, 141.0313, 0.0, 41.7447, 55.6052,6552.8403, 6552.922, 6567.6021, 6567.684, 6588.2662, 6588.3484, 6721.3535, 6721.4373, 6735.744, 6735.828,1.4443, 1.8338, 1.4443, 1.8338, 1.4443, 1.8338, 1.4443, 1.8338, 1.4443, 1.8338
22, 34, 1.4301, 82.6049, 0.0, 197.1976, 421.2863, 247.8148, 0.0, 0.0, 128.8906, 0.0, 91.6205,6552.8074, 6552.8949, 6567.5691, 6567.6568, 6588.2331, 6588.3211, 6721.3197, 6721.4095, 6735.7102, 6735.8001,1.5267, 1.4441, 1.5267, 1.4441, 1.5267, 1.4441, 1.5267, 1.4441, 1.5267, 1.4441
23, 0, 0.9447, 1.4659, 65.2882, 0.0, 364.9808, 4.3977, 195.8645, 31.2945, 74.5806, 7.385, 57.4665,6549.2171, 6553.0173, 6563.9707, 6567.7795, 6584.6234, 6588.4441, 6717.6371, 6721.535, 6732.0196, 6735.9259,2.1238, 1.5367, 2.1238, 1.5367, 2.1238, 1.5367, 2.1238, 1.5367, 2.1238, 1.5367
23, 1, 0.9794, 18.4218, 31.7129, 0.0, 349.1637, 55.2655, 95.1388, 0.0, 85.0732, 35.4837, 27.8987,6552.8654, 6552.7139, 6567.6272, 6567.4754, 6588.2914, 6588.1391, 6721.3792, 6721.2239, 6735.7698, 6735.6141,2.2306, 1.548, 2.2306, 1.548, 2.2306, 1.548, 2.2306, 1.548, 2.2306, 1.548
23, 2, 0.9264, 5.0777, 50.2065, 0.0, 320.1311, 15.2332, 150.6195, 22.2229, 72.101, 15.8459, 43.654,6554.0898, 6552.6007, 6568.8544, 6567.3619, 6589.5224, 6588.0253, 6722.6351, 6721.1077, 6737.0283, 6735.4977,2.6345, 1.55, 2.6345, 1.55, 2.6345, 1.55, 2.6345, 1.55, 2.6345, 1.55
23, 3, 1.2508, 47.6042, 15.3191, 274.7079, 164.8034, 142.8125, 45.9573, 69.1094, 50.1209, 56.8548, 21.6662,6552.0808, 6553.7968, 6566.8409, 6568.5607, 6587.5026, 6589.2279, 6720.5745, 6722.3346, 6734.9633, 6736.7272,1.3591, 0.936, 1.3591, 0.936, 1.3591, 0.936, 1.3591, 0.936, 1.3591, 0.936
23, 4, 1.2747, 34.2501, 11.4383, 0.0, 334.2369, 102.7503, 34.315, 0.0, 82.9134, 25.4543, 23.8283,6552.2178, 6552.7074, 6566.9782, 6567.4689, 6587.6403, 6588.1326, 6720.715, 6721.2172, 6735.1041, 6735.6074,1.7719, 1.4821, 1.7719, 1.4821, 1.7719, 1.4821, 1.7719, 1.4821, 1.7719, 1.4821
23, 5, 1.5742, 36.1819, 30.0619, 305.9028, 150.4538, 108.5458, 90.1856, 75.2689, 29.848, 68.8559, 22.2324,6553.285, 6551.3564, 6568.0478, 6566.1149, 6588.7133, 6586.7743, 6721.8097, 6719.8315, 6736.2012, 6734.2187,1.051, 0.936, 1.051, 0.936, 1.051, 0.936, 1.051, 0.936, 1.051, 0.936
23, 6, 1.1904, 30.4502, 17.2927, 0.0, 354.2459, 91.3505, 51.8782, 67.3074, 0.0, 31.0507, 25.0301,6552.7817, 6552.8532, 6567.5434, 6567.6151, 6588.2073, 6588.2792, 6721.2934, 6721.3668, 6735.6838, 6735.7573,1.8721, 1.3386, 1.8721, 1.3386, 1.8721, 1.3386, 1.8721, 1.3386, 1.8721, 1.3386
23, 7, 1.5829, 3.943, 50.4876, 0.0, 342.8744, 11.8291, 151.4627, 0.0, 74.5805, 0.0, 69.9746,6555.2746, 6552.8901, 6570.0418, 6567.652, 6590.7136, 6588.3162, 6723.8504, 6721.4045, 6738.2462, 6735.7952,0.936, 1.4054, 0.936, 1.4054, 0.936, 1.4054, 0.936, 1.4054, 0.936, 1.4054
23, 8, 1.1032, 35.7012, 23.4171, 225.7258, 181.7355, 107.1035, 70.2514, 72.6752, 0.0, 63.2171, 1.4867,6552.5454, 6553.6787, 6567.3065, 6568.4424, 6587.9697, 6589.1091, 6721.051, 6722.2134, 6735.4408, 6736.6058,1.4608, 0.9594, 1.4608, 0.9594, 1.4608, 0.9594, 1.4608, 0.9594, 1.4608, 0.9594
23, 9, 0.949, 9.7023, 45.1689, 147.3906, 254.6961, 29.1068, 135.5068, 16.6391, 66.9205, 9.0884, 49.7702,6553.8963, 6552.6466, 6568.6605, 6567.4079, 6589.328, 6588.0714, 6722.4367, 6721.1548, 6736.8295, 6735.5449,0.936, 1.4473, 0.936, 1.4473, 0.936, 1.4473, 0.936, 1.4473, 0.936, 1.4473
23, 10, 1.3514, 42.5498, 12.2226, 211.5318, 216.8249, 127.6494, 36.6677, 85.8145, 0.0, 57.6491, 15.2437,6552.7717, 6553.5786, 6567.5334, 6568.342, 6588.1973, 6589.0085, 6721.2832, 6722.1108, 6735.6735, 6736.5029,1.5397, 1.1036, 1.5397, 1.1036, 1.5397, 1.1036, 1.5397, 1.1036, 1.5397, 1.1036
23, 11, 0.7092, 48.6302, 25.6112, 417.9501, 114.0305, 145.8905, 76.8337, 49.7381, 37.9546, 58.3853, 40.9919,6553.674, 6551.8042, 6568.4376, 6566.5637, 6589.1044, 6587.2245, 6722.2086, 6720.2908, 6736.601, 6734.679,1.1278, 1.2972, 1.1278, 1.2972, 1.1278, 1.2972, 1.1278, 1.2972, 1.1278, 1.2972
23, 12, 1.0619, 2.1585, 52.9204, 251.9644, 231.0152, 6.4754, 158.7611, 1.566, 79.5058, 0.0, 74.7474,6553.7561, 6552.931, 6568.5199, 6567.693, 6589.1869, 6588.3574, 6722.2928, 6721.4465, 6736.6853, 6735.8373,1.0494, 1.4432, 1.0494, 1.4432, 1.0494, 1.4432, 1.0494, 1.4432, 1.0494, 1.4432
23, 13, 1.6986, 31.7754, 37.9416, 130.6746, 379.4293, 95.3262, 113.8247, 56.2712, 56.2655, 23.568, 60.8933,6552.0618, 6553.5419, 6566.8218, 6568.3053, 6587.4835, 6588.9716, 6720.555, 6722.0732, 6734.9438, 6736.4652,1.3812, 1.0572, 1.3812, 1.0572, 1.3812, 1.0572, 1.3812, 1.0572, 1.3812, 1.0572
23, 14, 1.0894, 43.0439, 27.8036, 257.4195, 249.1537, 129.1317, 83.4107, 79.6161, 0.0, 57.5139, 20.7712,6552.5548, 6553.8349, 6567.3159, 6568.5989, 6587.9791, 6589.2662, 6721.0606, 6722.3737, 6735.4505, 6736.7664,1.471, 1.0026, 1.471, 1.0026, 1.471, 1.0026, 1.471, 1.0026, 1.471, 1.0026
23, 15, 1.0663, 44.4114, 41.9856, 338.1914, 264.6386, 133.2342, 125.9568, 38.1782, 85.3297, 59.6701, 61.2191,6553.8476, 6552.1273, 6568.6117, 6566.8875, 6589.279, 6587.5494, 6722.3867, 6720.6222, 6736.7795, 6735.0111,0.9417, 1.1432, 0.9417, 1.1432, 0.9417, 1.1432, 0.9417, 1.1432, 0.9417, 1.1432
23, 16, 1.2121, 11.4622, 54.7471, 248.9111, 249.9788, 34.3867, 164.2414, 44.1999, 79.7371, 21.0068, 63.4973,6553.6554, 6552.4644, 6568.4191, 6567.2254, 6589.0857, 6587.8883, 6722.1896, 6720.9679, 6736.5819, 6735.3576,0.936, 1.5325, 0.936, 1.5325, 0.936, 1.5325, 0.936, 1.5325, 0.936, 1.5325
23, 17, 1.155, 54.8315, 33.7062, 463.9196, 146.5156, 164.4946, 101.1187, 109.875, 38.2283, 74.8635, 25.6441,6553.5113, 6551.6286, 6568.2746, 6566.3876, 6588.9409, 6587.0479, 6722.0418, 6720.1106, 6736.4338, 6734.4985,1.0343, 1.1447, 1.0343, 1.1447, 1.0343, 1.1447, 1.0343, 1.1447, 1.0343, 1.1447
23, 18, 1.124, 29.1986, 61.9052, 155.433, 489.547, 87.5957, 185.7155, 31.3735, 109.5171, 23.4866, 74.6017,6551.5571, 6553.5379, 6566.316, 6568.3013, 6586.976, 6588.9676, 6720.0372, 6722.069, 6734.4249, 6736.4611,1.0986, 1.0548, 1.0986, 1.0548, 1.0986, 1.0548, 1.0986, 1.0548, 1.0986, 1.0548
23, 19, 1.3051, 28.5596, 49.698, 216.0881, 420.3556, 85.6789, 149.0941, 79.6934, 48.5299, 66.3973, 36.6297,6552.2734, 6553.8196, 6567.0339, 6568.5836, 6587.6962, 6589.2508, 6720.772, 6722.358, 6735.1612, 6736.7507,1.3224, 1.0725, 1.3224, 1.0725, 1.3224, 1.0725, 1.3224, 1.0725, 1.3224, 1.0725
23, 20, 1.1541, 0.0, 63.8983, 0.0, 507.5823, 0.0, 191.695, 0.0, 103.8297, 0.0, 82.262,6553.9389, 6553.1894, 6568.7032, 6567.9519, 6589.3708, 6588.6171, 6722.4804, 6721.7115, 6736.8733, 6736.1028,2.8861, 1.4639, 2.8861, 1.4639, 2.8861, 1.4639, 2.8861, 1.4639, 2.8861, 1.4639
23, 21, 1.5988, 26.4545, 54.7168, 172.1691, 443.1277, 79.3634, 164.1505, 33.1288, 103.3652, 35.1641, 69.0803,6551.6286, 6553.6309, 6566.3877, 6568.3945, 6587.048, 6589.0611, 6720.1107, 6722.1644, 6734.4985, 6736.5567,1.0345, 1.1589, 1.0345, 1.1589, 1.0345, 1.1589, 1.0345, 1.1589, 1.0345, 1.1589
23, 22, 1.4577, 63.3902, 0.0, 474.1802, 0.0, 190.1706, 0.0, 105.9676, 0.0, 79.7977, 0.0,6553.215, 6553.4697, 6567.9776, 6568.2329, 6588.6429, 6588.899, 6721.7378, 6721.9991, 6736.1291, 6736.391,1.4318, 2.8206, 1.4318, 2.8206, 1.4318, 2.8206, 1.4318, 2.8206, 1.4318, 2.8206
23, 23, 2.1213, 57.9464, 0.0, 0.0, 469.0374, 173.8391, 0.0, 27.3693, 89.6687, 0.0, 69.724,6553.2271, 6553.1355, 6567.9897, 6567.8979, 6588.6551, 6588.563, 6721.7502, 6721.6563, 6736.1416, 6736.0474,1.6384, 1.4818, 1.6384, 1.4818, 1.6384, 1.4818, 1.6384, 1.4818, 1.6384, 1.4818
23, 24, 1.4978, 39.1066, 40.1225, 256.8342, 347.8753, 117.3198, 120.3674, 62.9128, 86.85, 37.1734, 46.6185,6553.9301, 6552.4375, 6568.6943, 6567.1984, 6589.3619, 6587.8612, 6722.4713, 6720.9403, 6736.8642, 6735.33,1.0398, 1.3424, 1.0398, 1.3424, 1.0398, 1.3424, 1.0398, 1.3424, 1.0398, 1.3424
23, 25, 1.5472, 60.4332, 27.1536, 486.0445, 177.1575, 181.2997, 81.4607, 96.4324, 38.4752, 68.4827, 35.6212,6553.4599, 6551.6594, 6568.2231, 6566.4185, 6588.8891, 6587.0789, 6721.989, 6720.1422, 6736.3809, 6734.5302,1.1591, 1.0961, 1.1591, 1.0961, 1.1591, 1.0961, 1.1591, 1.0961, 1.1591, 1.0961
23, 26, 1.6938, 15.9445, 76.006, 86.8604, 555.7272, 47.8334, 228.0179, 25.5147, 117.2459, 7.8865, 99.3522,6551.5062, 6553.2639, 6566.265, 6568.0267, 6586.9249, 6588.6921, 6719.9851, 6721.788, 6734.3727, 6736.1794,1.1223, 1.2471, 1.1223, 1.2471, 1.1223, 1.2471, 1.1223, 1.2471, 1.1223, 1.2471
23, 27, 1.4195, 34.9541, 66.0412, 233.2175, 539.685, 104.8623, 198.1235, 63.0713, 99.3904, 10.1508, 99.598,6551.806, 6553.5959, 6566.5654, 6568.3594, 6587.2263, 6589.0259, 6720.2926, 6722.1286, 6734.6808, 6736.5207,1.0712, 1.1384, 1.0712, 1.1384, 1.0712, 1.1384, 1.0712, 1.1384, 1.0712, 1.1384
23, 28, 1.2071, 35.8435, 81.496, 217.9388, 632.363, 107.5305, 244.488, 40.3893, 136.2808, 33.0429, 87.2946,6551.6449, 6553.4383, 6566.404, 6568.2014, 6587.0643, 6588.8674, 6720.1273, 6721.9669, 6734.5152, 6736.3587,0.9796, 1.2166, 0.9796, 1.2166, 0.9796, 1.2166, 0.9796, 1.2166, 0.9796, 1.2166
23, 29, 0.8591, 33.4952, 93.5719, 219.5084, 742.0465, 100.4857, 280.7156, 29.7616, 131.8888, 10.7243, 104.2267,6551.375, 6553.253, 6566.1334, 6568.0157, 6586.7929, 6588.6811, 6719.8505, 6721.7768, 6734.2378, 6736.1682,0.936, 1.145, 0.936, 1.145, 0.936, 1.145, 0.936, 1.145, 0.936, 1.145
23, 30, 0.899, 92.8743, 14.6346, 730.9957, 89.8002, 278.6229, 43.9037, 159.7411, 0.0, 96.6578, 10.0024,6553.0235, 6551.2175, 6567.7857, 6565.9756, 6588.4504, 6586.6346, 6721.5414, 6719.6889, 6735.9324, 6734.0759,1.3395, 0.936, 1.3395, 0.936, 1.3395, 0.936, 1.3395, 0.936, 1.3395, 0.936
23, 31, 0.8363, 13.1919, 80.1947, 0.0, 719.9454, 39.5756, 240.5841, 2.4594, 129.3578, 0.0, 108.9728,6552.2813, 6552.9121, 6567.0418, 6567.6741, 6587.7042, 6588.3384, 6720.7801, 6721.4271, 6735.1694, 6735.8178,2.1953, 1.3735, 2.1953, 1.3735, 2.1953, 1.3735, 2.1953, 1.3735, 2.1953, 1.3735
23, 32, 0.6774, 73.2731, 39.0212, 580.2823, 209.4661, 219.8192, 117.0635, 109.9694, 69.7577, 97.4427, 20.3063,6553.2658, 6551.5054, 6568.0285, 6566.2642, 6588.694, 6586.9241, 6721.7899, 6719.9842, 6736.1814, 6734.3718,1.2372, 1.084, 1.2372, 1.084, 1.2372, 1.084, 1.2372, 1.084, 1.2372, 1.084
23, 33, 0.7162, 38.6687, 77.6796, 263.9401, 579.9335, 116.0062, 233.0387, 65.4381, 104.8833, 47.2707, 83.1727,6554.0478, 6552.2737, 6568.8123, 6567.0342, 6589.4802, 6587.6965, 6722.5921, 6720.7723, 6736.9852, 6735.1616,0.936, 1.2062, 0.936, 1.2062, 0.936, 1.2062, 0.936, 1.2062, 0.936, 1.2062
23, 34, 1.5157, 25.9698, 88.5151, 207.3577, 635.7627, 77.9095, 265.5452, 39.0773, 107.5001, 30.1499, 78.5129,6554.2777, 6552.4385, 6569.0428, 6567.1994, 6589.7114, 6587.8622, 6722.8279, 6720.9413, 6737.2216, 6735.331,0.936, 1.1725, 0.936, 1.1725, 0.936, 1.1725, 0.936, 1.1725, 0.936, 1.1725
24, 0, 1.0938, 11.7745, 46.2672, 0.0, 341.1262, 35.3235, 138.8017, 0.0, 83.5556, 10.1916, 38.7731,6552.3697, 6552.9784, 6567.1304, 6567.7405, 6587.793, 6588.405, 6720.8708, 6721.4951, 6735.2603, 6735.8859,2.1854, 1.4979, 2.1854, 1.4979, 2.1854, 1.4979, 2.1854, 1.4979, 2.1854, 1.4979
24, 1, 0.8847, 2.8498, 50.7937, 0.0, 299.1448, 8.5494, 152.3812, 8.5468, 88.9326, 8.3421, 45.6564,6557.6141, 6552.7826, 6572.3867, 6567.5443, 6593.0658, 6588.2082, 6726.2501, 6721.2943, 6740.6511, 6735.6847,0.936, 1.6507, 0.936, 1.6507, 0.936, 1.6507, 0.936, 1.6507, 0.936, 1.6507
24, 2, 0.8063, 45.8113, 27.0147, 284.0215, 177.8453, 137.4338, 81.0441, 78.1001, 41.8599, 46.0606, 27.7676,6553.3293, 6551.256, 6568.0922, 6566.0142, 6588.7579, 6586.6733, 6721.8551, 6719.7284, 6736.2467, 6734.1155,1.1748, 0.936, 1.1748, 0.936, 1.1748, 0.936, 1.1748, 0.936, 1.1748, 0.936
24, 3, 0.9988, 7.6979, 47.3847, 0.0, 308.3797, 23.0937, 142.1541, 2.4832, 82.7913, 1.1527, 49.7824,6557.4756, 6552.7583, 6572.2478, 6567.5199, 6592.9265, 6588.1838, 6726.1079, 6721.2694, 6740.5086, 6735.6597,0.936, 1.6161, 0.936, 1.6161, 0.936, 1.6161, 0.936, 1.6161, 0.936, 1.6161
24, 4, 1.181, 0.0, 50.5955, 0.0, 306.6277, 0.0, 151.7864, 11.415, 62.4258, 4.6159, 40.3,6555.4289, 6552.6626, 6570.1966, 6567.424, 6590.8688, 6588.0875, 6724.0087, 6721.1712, 6738.4049, 6735.5613,2.0147, 1.5111, 2.0147, 1.5111, 2.0147, 1.5111, 2.0147, 1.5111, 2.0147, 1.5111
24, 5, 1.0088, 0.0, 52.8719, 0.0, 324.0618, 0.0, 158.6158, 46.2739, 30.2272, 23.7586, 31.6924,6553.4749, 6552.7091, 6568.2382, 6567.4706, 6588.9043, 6588.1343, 6722.0045, 6721.2189, 6736.3964, 6735.6092,1.5099, 1.4415, 1.5099, 1.4415, 1.5099, 1.4415, 1.5099, 1.4415, 1.5099, 1.4415
24, 6, 0.6421, 46.7255, 0.0, 0.0, 360.7976, 140.1766, 0.0, 23.0462, 46.3906, 12.0825, 47.197,6552.7057, 6552.9362, 6567.4671, 6567.6982, 6588.1308, 6588.3626, 6721.2154, 6721.4518, 6735.6056, 6735.8426,1.7447, 1.3272, 1.7447, 1.3272, 1.7447, 1.3272, 1.7447, 1.3272, 1.7447, 1.3272
24, 7, 0.8864, 8.6105, 40.4156, 0.0, 360.071, 25.8316, 121.2467, 18.7101, 58.3818, 1.5932, 45.9599,6552.2889, 6552.9934, 6567.0494, 6567.7556, 6587.7118, 6588.4202, 6720.7879, 6721.5106, 6735.1772, 6735.9014,2.2568, 1.3939, 2.2568, 1.3939, 2.2568, 1.3939, 2.2568, 1.3939, 2.2568, 1.3939
24, 8, 1.0852, 35.4569, 15.1229, 368.3081, 0.0, 106.3707, 45.3687, 75.245, 10.039, 43.9487, 11.4246,6552.9051, 6552.4571, 6567.6671, 6567.218, 6588.3314, 6587.8809, 6721.42, 6720.9604, 6735.8107, 6735.3501,1.3066, 2.1741, 1.3066, 2.1741, 1.3066, 2.1741, 1.3066, 2.1741, 1.3066, 2.1741
24, 9, 0.9569, 21.0027, 51.083, 54.4403, 367.9131, 63.008, 153.2491, 23.3152, 76.026, 34.8086, 49.4207,6550.9478, 6553.2146, 6565.7053, 6567.9772, 6586.3634, 6588.6425, 6719.4123, 6721.7374, 6733.7986, 6736.1287,0.9928, 1.2216, 0.9928, 1.2216, 0.9928, 1.2216, 0.9928, 1.2216, 0.9928, 1.2216
24, 10, 1.5612, 41.2986, 24.6431, 355.5942, 104.0961, 123.8959, 73.9293, 56.4118, 45.2243, 44.0844, 34.4671,6553.6163, 6551.7178, 6568.3798, 6566.477, 6589.0464, 6587.1376, 6722.1494, 6720.2021, 6736.5416, 6734.5902,1.1904, 1.2896, 1.1904, 1.2896, 1.1904, 1.2896, 1.1904, 1.2896, 1.1904, 1.2896
24, 11, 0.9937, 23.9725, 38.6198, 285.2863, 185.9236, 71.9174, 115.8595, 63.3488, 52.1176, 48.6429, 29.7821,6553.7784, 6552.3755, 6568.5424, 6567.1363, 6589.2094, 6587.7989, 6722.3158, 6720.8768, 6736.7083, 6735.2663,1.0947, 1.5441, 1.0947, 1.5441, 1.0947, 1.5441, 1.0947, 1.5441, 1.0947, 1.5441
